X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.149523547723,34.6014420756456,12780,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 24,1050 W. Rancho Vista Blvd.,,Palmdale,CA,"Monday through Sunday, 24 hours per day.",(661) 273-2724 ,www.fire.lacounty.gov,,,13413,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93551,http://egis3.lacounty.gov/lms/?p=13413,publish,34.60144211,-118.14952349,,2017/03/28 10:33:46+00,,6516675.16141088,2041290.74020082
-118.100432726117,33.9698763067744,12783,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department -Station 25,9209 E. Slauson Ave.,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day.",(562) 949-4840 ,www.fire.lacounty.gov,,,13414,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90660,http://egis3.lacounty.gov/lms/?p=13414,publish,33.96987634,-118.10043267,,2017/03/16 13:55:16+00,,6531218.11001521,1811432.94171523
-117.951323117146,34.036285517594,12786,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 26,15336 E. Elliot Ave.,,La Puente,CA,"Monday through Sunday, 24 hours per day.",(626) 968-1720 ,www.fire.lacounty.gov,,,13415,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91744,http://egis3.lacounty.gov/lms/?p=13415,publish,34.03628555,-117.95132306,,2017/03/24 10:23:47+00,,6576417.97696438,1835588.97214323
-118.154128566455,33.98848982676,12789,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 27 (Battalion 3 Headquarters),6031 Rickenbacker Rd.,,Commerce,CA,"Monday through Sunday, 24 hours per day.",(323) 721-4140,www.fire.lacounty.gov,,,13416,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90040,http://egis3.lacounty.gov/lms/?p=13416,publish,33.98848986,-118.15412851,,2017/03/09 10:42:58+00,,6514947.37484021,1818227.40023914
-118.037699236349,33.9709010775847,12793,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 28  (Battalion 8 Headquarters),7733 Greenleaf Ave.,,Whittier,CA,"Monday through Sunday, 24 hours per day.",(562) 698-6009,www.fire.lacounty.gov,,,13417,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90602,http://egis3.lacounty.gov/lms/?p=13417,publish,33.97090111,-118.03769918,,2017/03/16 13:58:33+00,,6550239.68876989,1811792.80877765
-117.961868446468,34.0920242269809,12797,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 29,14334 E. Los Angeles St.,,Baldwin Park,CA,"Monday through Sunday, 24 hours per day.",(626) 337-0525 ,www.fire.lacounty.gov,,,13418,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91706,http://egis3.lacounty.gov/lms/?p=13418,publish,34.09202426,-117.96186839,,2017/03/24 16:09:21+00,,6573215.36361897,1855871.98078972
-118.173612786236,34.0230276174519,12800,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 3,930 S. Eastern Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.",(323) 269-4124 ,www.fire.lacounty.gov,,,13419,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90022,http://egis3.lacounty.gov/lms/?p=13419,publish,34.02302765,-118.17361273,,2017/03/09 09:52:09+00,,6509062.58706914,1830806.01648606
-118.081701586471,33.8575695376854,12803,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 30 (Battalion 9 Headquarters),19030 Pioneer Blvd.,,Cerritos,CA,"Monday through Sunday, 24 hours per day.",(562) 865-3714 ,www.fire.lacounty.gov,,,13420,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90703,http://egis3.lacounty.gov/lms/?p=13420,publish,33.85756957,-118.08170153,,2017/03/16 15:07:23+00,,6536864.3647988,1770556.79544932
-118.1680723662,33.8967151773183,12807,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 31,7521 E. Somerset Blvd.,,Paramount,CA,"Monday through Sunday, 24 hours per day.",(562) 634-6559 ,www.fire.lacounty.gov,,,13421,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90723,http://egis3.lacounty.gov/lms/?p=13421,publish,33.89671521,-118.16807231,,2017/03/16 15:10:19+00,,6510664.57172605,1784835.40140648
-117.910440166861,34.1318977771207,12810,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 32,605 N. Angeleno Ave.,,Azusa,CA,"Monday through Sunday, 24 hours per day.",(626) 334-0011 ,www.fire.lacounty.gov,,,13422,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91702,http://egis3.lacounty.gov/lms/?p=13422,publish,34.13189781,-117.91044011,,2017/03/24 16:11:53+00,,6588773.27410413,1870392.59282456
-118.141376106958,34.6993870759921,12813,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 33  (Battalion 11 Headquarters),44947 Date Ave.,,Lancaster,CA,"Monday through Sunday, 24 hours per day.",(661) 948-1180 ,www.fire.lacounty.gov,,,13423,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93534,http://egis3.lacounty.gov/lms/?p=13423,publish,34.69938711,-118.14137605,,2017/03/23 16:11:12+00,,6519177.05010788,2076932.16399656
-118.072296746275,33.8369840072521,12817,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 34,21207 S. Norwalk Blvd.,,Hawaiian Gardens,CA,"Monday through Sunday, 24 hours per day.",(562) 865-4119 ,www.fire.lacounty.gov,,,13424,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90716,http://egis3.lacounty.gov/lms/?p=13424,publish,33.83698404,-118.07229669,,2017/03/16 15:15:14+00,,6539714.44505663,1763063.01384898
-118.039415386261,33.873635607644,12820,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 35,13717 Artesia Blvd.,,Cerritos,CA,"Monday through Sunday, 24 hours per day.",(562) 926-1511 ,www.fire.lacounty.gov,,,13425,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90703,http://egis3.lacounty.gov/lms/?p=13425,publish,33.87363564,-118.03941533,,2017/04/03 10:03:24+00,,6549705.46247613,1776395.89925665
-118.277134975972,33.8246934676265,12823,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 36,127 W. 223rd St.,,Carson,CA,"Monday through Sunday, 24 hours per day.",(310) 834-3110 ,www.fire.lacounty.gov,,,13426,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90745,http://egis3.lacounty.gov/lms/?p=13426,publish,33.8246935,-118.27713492,,2017/03/16 09:52:37+00,,6477494.5898378,1758698.30801147
-118.114024287432,34.5781376358945,12826,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 37,38318 E. 9th St. East,,Palmdale,CA,"Monday through Sunday, 24 hours per day.",(661) 947-7244 ,,,,13427,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",93550,http://egis3.lacounty.gov/lms/?p=13427,publish,34.57813767,-118.11402423,,2017/03/31 09:28:20+00,,6527348.10331956,2032795.64990756
-118.342408856175,33.9933118971065,12829,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 38,3907 W. 54th St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.",(323) 291-9130 ,www.fire.lacounty.gov,,,13428,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90043,http://egis3.lacounty.gov/lms/?p=13428,publish,33.99331193,-118.3424088,,2018/05/10 09:01:23+00,,6457877.68976723,1820123.21108006
-118.149261276411,33.9689490171868,12832,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 39,7000 Garfield Ave.,,Bell Gardens,CA,"Monday through Sunday, 24 hours per day.",(562) 927-1211 ,www.fire.lacounty.gov,,,13429,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90201,http://egis3.lacounty.gov/lms/?p=13429,publish,33.96894905,-118.14926122,,2017/03/09 10:51:24+00,,6516412.29841955,1811113.86984681
-118.090173047087,34.060258086693,12835,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 4,2644 N. San Gabriel Blvd.,,Rosemead,CA,"Monday through Sunday, 24 hours per day.",(626) 280-1833 ,www.fire.lacounty.gov,,,13430,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91770,http://egis3.lacounty.gov/lms/?p=13430,publish,34.06025812,-118.09017299,,2017/03/16 16:32:09+00,,6534358.45478439,1844321.73551756
-118.078371726957,34.0014343172358,12838,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 40,4864 S. Durfee Ave.,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day.",(562) 699-3268 ,www.fire.lacounty.gov,,,13431,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90660,http://egis3.lacounty.gov/lms/?p=13431,publish,34.00143435,-118.07837167,,2017/03/16 14:01:41+00,,6537916.18454555,1822911.60740614
-118.240229626757,33.9248965267869,12841,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 41,1815 E. 120Th St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.",(323) 564-6241 ,www.fire.lacounty.gov,,,13432,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90059,http://egis3.lacounty.gov/lms/?p=13432,publish,33.92489656,-118.24022957,,2017/03/24 11:10:58+00,,6488791.18601097,1795135.68789248
-118.066592146243,34.0813804067422,12844,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 42,9319 E. Valley Blvd.,,Rosemead,CA,"Monday through Sunday, 24 hours per day.",(626) 286-2417 ,www.fire.lacounty.gov,,,13433,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91770,http://egis3.lacounty.gov/lms/?p=13433,publish,34.08138044,-118.06659209,,2017/03/16 16:38:32+00,,6541505.80171014,1852002.98130989
-117.955768916742,34.0103622669522,12847,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 43,921 S. Stimson Ave.,,La Puente,CA,"Monday through Sunday, 24 hours per day.",(626) 968-1978 ,www.fire.lacounty.gov,,,13434,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91746,http://egis3.lacounty.gov/lms/?p=13434,publish,34.0103623,-117.95576886,,2017/03/24 10:27:45+00,,6575075.18535864,1826154.36109123
-117.966938036996,34.140716566608,12850,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 44,1105 S. Highland Ave.,,Duarte,CA,"Monday through Sunday, 24 hours per day.",(626) 358-3118 ,www.fire.lacounty.gov,,,13435,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91010,http://egis3.lacounty.gov/lms/?p=13435,publish,34.1407166,-117.96693798,,2017/03/24 16:16:35+00,,6571674.62391831,1873591.48242414
-118.144213366322,33.8535725372763,12853,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 45,4020 Candlewood St.,,Lakewood,CA,"Monday through Sunday, 24 hours per day.",(562) 634-1235 ,www.fire.lacounty.gov,,,13436,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90712,http://egis3.lacounty.gov/lms/?p=13436,publish,33.85357257,-118.14421331,,2017/03/16 15:30:45+00,,6517882.65341847,1769123.51616365
-118.058122586908,34.1085071268148,12856,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 47,5946 N. Kauffman Ave.,,Temple City,CA,"Monday through Sunday, 24 hours per day.",(626) 287-9521 ,www.fire.lacounty.gov,,,13437,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91780,http://egis3.lacounty.gov/lms/?p=13437,publish,34.10850716,-118.05812253,,2017/03/16 16:41:37+00,,6544076.14794739,1861873.31229098
-117.941302347011,34.1067586374282,12859,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 48,15546 E. Arrow Hwy.,,Irwindale,CA,"Monday through Sunday, 24 hours per day.",(626) 337-8919 ,www.fire.lacounty.gov,,,13438,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91706,http://egis3.lacounty.gov/lms/?p=13438,publish,34.10675867,-117.94130229,,2017/03/24 16:31:24+00,,6579438.99060738,1861237.10752665
-118.011428517086,33.9050774272836,12862,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 49 (Battalion 21 Headquarters),13820 S. La Mirada Blvd.,,La Mirada,CA,"Monday through Sunday, 24 hours per day.",(562) 943-5512 ,www.fire.lacounty.gov,,,13439,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90638,http://egis3.lacounty.gov/lms/?p=13439,publish,33.90507746,-118.01142846,,2017/04/03 10:07:33+00,,6558202.42284438,1787836.17624481
-118.073501296882,34.1284100468057,12866,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 5,7225 N. Rosemead Blvd.,,San Gabriel,CA,"Monday through Sunday, 24 hours per day.",(626) 287-9472 ,www.fire.lacounty.gov,,,13440,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91775,http://egis3.lacounty.gov/lms/?p=13440,publish,34.12841008,-118.07350124,,2017/03/16 16:35:28+00,,6539426.17955706,1869119.39950481
-118.140580426533,34.0009423274415,12869,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 50,2327 S. Saybrook Ave.,,Commerce,CA,"Monday through Sunday, 24 hours per day.",(323) 721-7011 ,www.fire.lacounty.gov,,,13441,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90040,http://egis3.lacounty.gov/lms/?p=13441,publish,34.00094236,-118.14058037,,2017/03/09 11:44:00+00,,6519060.73144288,1822753.09722447
-118.356644966062,34.1395538167459,12872,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 51,3900 Lankershim Blvd.,,Universal City,CA,"Monday through Sunday, 24 hours per day.",(323) 877-4412 ,www.fire.lacounty.gov,,,13442,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91608,http://egis3.lacounty.gov/lms/?p=13442,publish,34.13955385,-118.35664491,,2018/05/10 09:03:35+00,,6453751.21606481,1873358.13971497
-118.38457319616,33.7447654376275,12875,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 53,6124 Palos Verdes Dr. S,,Rancho Palos Verdes,CA,"Monday through Sunday, 24 hours per day.",(310) 377-3333,www.fire.lacounty.gov,,,13443,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90275,http://egis3.lacounty.gov/lms/?p=13443,publish,33.74476547,-118.38457314,,2017/03/24 12:46:04+00,,6444750.6257983,1729717.87515882
-118.183869396258,33.9484964975019,12878,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 54,4867 Southern Ave.,,South Gate,CA,"Monday through Sunday, 24 hours per day.",(323) 567-8580 ,www.fire.lacounty.gov,,,13444,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90280,http://egis3.lacounty.gov/lms/?p=13444,publish,33.94849653,-118.18386934,,2017/03/24 11:22:01+00,,6505905.04154697,1803688.15766415
-118.335510545781,33.3331468184289,12881,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 55,945 Avalon Cyn Rd.,,Avalon,CA,"Monday through Sunday, 24 hours per day.",(310) 510-0424 ,www.fire.lacounty.gov,,,13445,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90704,http://egis3.lacounty.gov/lms/?p=13445,publish,33.33314685,-118.33551049,,2017/03/24 12:50:33+00,,6459166.79939371,1579859.27986348
-118.354062795937,33.7566991473379,12884,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 56,12 Crest Rd. West,,Rolling Hills,CA,"Monday through Sunday, 24 hours per day.",(310) 377-1584 ,www.fire.lacounty.gov,,,13446,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90274,http://egis3.lacounty.gov/lms/?p=13446,publish,33.75669918,-118.35406274,,2017/03/24 12:54:14+00,,6454041.79684848,1734026.79895565
-118.168189356881,33.9223710667903,12887,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 57,5720 Gardendale St.,,South Gate,CA,"Monday through Sunday, 24 hours per day.",(562) 531-9700 ,www.fire.lacounty.gov,,,13447,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90280,http://egis3.lacounty.gov/lms/?p=13447,publish,33.9223711,-118.1681893,,2017/03/24 11:32:54+00,,6510644.69020414,1794172.21770656
-118.363181516418,33.9879246666386,12890,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 58,5757 S. Fairfax Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day.",(323) 291-8392 ,www.fire.lacounty.gov,,,13448,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90056,http://egis3.lacounty.gov/lms/?p=13448,publish,33.9879247,-118.36318146,,2018/05/09 16:07:54+00,,6451573.92186297,1818184.7989464
-118.001078276445,33.9464505673344,12893,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 59,10021 Scott Ave.,,Whittier,CA,"Monday through Sunday, 24 hours per day.",(562) 698-7333 ,www.fire.lacounty.gov,,,13449,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90603,http://egis3.lacounty.gov/lms/?p=13449,publish,33.9464506,-118.00107822,,2017/03/16 14:04:41+00,,6561343.3119038,1802892.59954397
-118.320250125586,33.7918474470805,12896,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 6,25517 S. Narbonne Ave.,,Lomita,CA,"Monday through Sunday, 24 hours per day.",(310) 326-2461,www.fire.lacounty.gov,,,13450,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90717,http://egis3.lacounty.gov/lms/?p=13450,publish,33.79184748,-118.32025007,,2017/03/24 12:28:26+00,,6464360.94123639,1746783.72882231
-118.164110666551,33.8060097677202,12899,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 60,2300 E. 27Th St.,,Signal Hill,CA,"Monday through Sunday, 24 hours per day.",(562) 595-1620,www.fire.lacounty.gov,,,13451,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90755,http://egis3.lacounty.gov/lms/?p=13451,publish,33.8060098,-118.16411061,,2017/03/16 15:33:44+00,,6511812.95525606,1751823.47267981
-117.865632386854,34.0208115768858,12902,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 61,20011 La Puente Rd.,,Walnut,CA,"Monday through Sunday, 24 hours per day.",(909) 595-3001,www.fire.lacounty.gov,,,13452,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91789,http://egis3.lacounty.gov/lms/?p=13452,publish,34.02081161,-117.86563233,,2017/04/03 08:48:32+00,,6602387.20717806,1829981.3422824
-117.707748757883,34.1363606769166,12905,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 62,3701 N. Mills Ave.,,Claremont,CA,"Monday through Sunday, 24 hours per day.",(909) 626-5096,www.fire.lacounty.gov,,,13453,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91711,http://egis3.lacounty.gov/lms/?p=13453,publish,34.13636071,-117.7077487,,2017/03/08 15:31:16+00,,6650107.66685505,1872133.21828032
-118.244011096719,34.2278691462637,12908,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 63,4526 Ramsdell Ave.,,La Crescenta,CA,"Monday through Sunday, 24 hours per day.",(818) 248-2741 ,www.fire.lacounty.gov,,,13454,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91214,http://egis3.lacounty.gov/lms/?p=13454,publish,34.22786918,-118.24401104,,2017/03/09 12:20:20+00,,6487911.64413489,1905395.76395981
-117.802430606851,34.1054921272192,12911,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 64 (Battalion 2 Headquarters),164 S. Walnut Ave.,,San Dimas,CA,"Monday through Sunday, 24 hours per day.",(909) 599-6727 ,www.fire.lacounty.gov,,,13455,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91773,http://egis3.lacounty.gov/lms/?p=13455,publish,34.10549216,-117.80243055,,2017/03/08 15:44:55+00,,6621478.3865153,1860829.7923964
-118.753516645832,34.1343801665015,12915,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 65,4206 N. Cornell Rd.,,Agoura,CA,"Monday through Sunday, 24 hours per day.",(818) 889-0610 ,www.fire.lacounty.gov,,,13456,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91301,http://egis3.lacounty.gov/lms/?p=13456,publish,34.1343802,-118.75351659,,2017/03/09 14:19:08+00,,6333647.2121788,1872138.57522498
-118.093810526657,34.1743889966199,12918,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 66,2764 E. Eaton Canyon Dr.,,Pasadena,CA,"Monday through Sunday, 24 hours per day.",(626) 798-3739 ,www.fire.lacounty.gov,,,13457,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91107,http://egis3.lacounty.gov/lms/?p=13457,publish,34.17438903,-118.09381047,,2017/03/09 12:24:28+00,,6533295.48512556,1885857.0868299
-118.694120365485,34.0781208566591,12921,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 67,25801 Piuma Rd.,,Calabasas,CA,"Monday through Sunday, 24 hours per day.",(818) 222-1099 ,www.fire.lacounty.gov,,,13458,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91302,http://egis3.lacounty.gov/lms/?p=13458,publish,34.07812089,-118.69412031,,2017/03/09 14:23:00+00,,6351479.55774763,1851535.82017073
-118.652342705553,34.1517367162903,12924,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 68,24130 Calabasas Rd.,,Calabasas,CA,"Monday through Sunday, 24 hours per day.",(818) 222-1107 ,www.fire.lacounty.gov,,,13459,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",91302,http://egis3.lacounty.gov/lms/?p=13459,publish,34.15173675,-118.65234265,,2017/03/09 14:34:06+00,,6364304.18301697,1878240.70442489
-118.600080525693,34.0838558161491,12927,Current Services Locator,,Public Safety,Fire Stations,,Los Angeles County Fire Department,Los Angeles County Fire Department - Station 69,401 S. Topanga Cyn Blvd.,,Topanga,CA,"Monday through Sunday, 24 hours per day.",(310) 455-1766,www.fire.lacounty.gov,,,13460,"The Los Angeles County Fire Department provides Emergency Medical Services (EMS), fire and rescue services and safe haven services for unincorporated Los Angeles County and for contract cities.",90290,http://egis3.lacounty.gov/lms/?p=13460,publish,34.08385585,-118.60008047,,2018/05/10 09:32:53+00,,6379968.42531048,1853439.51911923
