Station,Date,WeatherType
LAX,19910310,40
LAX,19910311,10
LAX,19910312,10
LAX,19910313,70
LAX,19910314,10
LAX,19910315,50
LAX,19910316,20
LAX,19910317,10
LAX,19910318,70
LAX,19910319,70
LAX,19910320,50
LAX,19910321,10
LAX,19910322,10
LAX,19910323,50
LAX,19910324,50
LAX,19910325,50
LAX,19910326,50
LAX,19910327,50
LAX,19910328,10
LAX,19910329,10
LAX,19910330,10
LAX,19910331,40
LAX,19910401,50
LAX,19910402,10
LAX,19910403,10
LAX,19910404,10
LAX,19910405,10
LAX,19910406,40
LAX,19910407,40
LAX,19910408,10
LAX,19910409,10
LAX,19910410,70
LAX,19910411,70
LAX,19910412,70
LAX,19910413,10
LAX,19910414,10
LAX,19910415,40
LAX,19910416,50
LAX,19910417,10
LAX,19910418,10
LAX,19910419,10
LAX,19910420,40
LAX,19910421,10
LAX,19910422,40
LAX,19910423,40
LAX,19910424,40
LAX,19910425,40
LAX,19910426,10
LAX,19910427,70
LAX,19910428,70
LAX,19910429,10
LAX,19910430,40
LAX,19910501,50
LAX,19910502,20
LAX,19910503,20
LAX,19910504,20
LAX,19910505,30
LAX,19910506,10
LAX,19910507,10
LAX,19910508,10
LAX,19910509,70
LAX,19910510,70
LAX,19910511,20
LAX,19910512,20
LAX,19910513,20
LAX,19910514,10
LAX,19910515,10
LAX,19910516,10
LAX,19910517,10
LAX,19910518,20
LAX,19910519,20
LAX,19910520,20
LAX,19910521,50
LAX,19910522,50
LAX,19910523,50
LAX,19910524,50
LAX,19910525,50
LAX,19910526,50
LAX,19910527,10
LAX,19910528,20
LAX,19910529,50
LAX,19910530,70
LAX,19910531,10
LAX,19910601,20
LAX,19910602,20
LAX,19910603,50
LAX,19910604,50
LAX,19910605,50
LAX,19910606,50
LAX,19910607,20
LAX,19910608,50
LAX,19910609,50
LAX,19910610,50
LAX,19910611,40
LAX,19910612,40
LAX,19910613,40
LAX,19910614,40
LAX,19910615,40
LAX,19910616,50
LAX,19910617,40
LAX,19910618,40
LAX,19910619,10
LAX,19910620,10
LAX,19910621,10
LAX,19910622,10
LAX,19910623,40
LAX,19910624,10
LAX,19910625,10
LAX,19910626,10
LAX,19910627,40
LAX,19910628,10
LAX,19910629,10
LAX,19910630,10
LAX,19910701,40
LAX,19910702,50
LAX,19910703,50
LAX,19910704,40
LAX,19910705,40
LAX,19910706,40
LAX,19910707,40
LAX,19910708,40
LAX,19910709,10
LAX,19910710,40
LAX,19910711,40
LAX,19910712,40
LAX,19910713,40
LAX,19910714,40
LAX,19910715,40
LAX,19910716,40
LAX,19910717,40
LAX,19910718,40
LAX,19910719,40
LAX,19910720,10
LAX,19910721,40
LAX,19910722,40
LAX,19910723,40
LAX,19910724,40
LAX,19910725,10
LAX,19910726,40
LAX,19910727,40
LAX,19910728,50
LAX,19910729,40
LAX,19910730,40
LAX,19910731,40
LAX,19910801,40
LAX,19910802,40
LAX,19910803,40
LAX,19910804,10
LAX,19910805,10
LAX,19910806,10
LAX,19910807,10
LAX,19910808,40
LAX,19910809,40
LAX,19910810,40
LAX,19910811,10
LAX,19910812,70
LAX,19910813,70
LAX,19910814,40
LAX,19910815,40
LAX,19910816,40
LAX,19910817,40
LAX,19910818,40
LAX,19910819,10
LAX,19910820,40
LAX,19910821,10
LAX,19910822,40
LAX,19910823,10
LAX,19910824,40
LAX,19910825,40
LAX,19910826,40
LAX,19910827,10
LAX,19910828,10
LAX,19910829,40
LAX,19910830,50
LAX,19910831,40
LAX,19910901,40
LAX,19910902,40
LAX,19910903,40
LAX,19910904,40
LAX,19910905,40
LAX,19910906,10
LAX,19910907,40
LAX,19910908,40
LAX,19910909,10
LAX,19910910,10
LAX,19910911,10
LAX,19910912,10
LAX,19910913,40
LAX,19910914,40
LAX,19910915,40
LAX,19910916,50
LAX,19910917,50
LAX,19910918,40
LAX,19910919,10
LAX,19910920,40
LAX,19910921,40
LAX,19910922,10
LAX,19910923,60
LAX,19910924,10
LAX,19910925,40
LAX,19910926,40
LAX,19910927,40
LAX,19910928,40
LAX,19910929,40
LAX,19910930,10
LAX,19911001,60
LAX,19911002,60
LAX,19911003,40
LAX,19911004,40
LAX,19911005,40
LAX,19911006,40
LAX,19911007,40
LAX,19911008,40
LAX,19911009,60
LAX,19911010,31
LAX,19911011,60
LAX,19911012,60
LAX,19911013,10
LAX,19911014,40
LAX,19911015,40
LAX,19911016,40
LAX,19911017,40
LAX,19911018,10
LAX,19911019,60
LAX,19911020,40
LAX,19911021,40
LAX,19911022,40
LAX,19911023,40
LAX,19911024,10
LAX,19911025,10
LAX,19911026,70
LAX,19911027,10
LAX,19911028,10
LAX,19911029,73
LAX,19911030,70
LAX,19911031,70
LAX,19911101,10
LAX,19911102,10
LAX,19911103,10
LAX,19911104,60
LAX,19911105,60
LAX,19911106,60
LAX,19911107,40
LAX,19911108,40
LAX,19911109,40
LAX,19911110,40
LAX,19911111,60
LAX,19911112,30
LAX,19911113,71
LAX,19911114,40
LAX,19911115,10
LAX,19911116,10
LAX,19911117,50
LAX,19911118,70
LAX,19911119,30
LAX,19911120,70
LAX,19911121,10
LAX,19911122,30
LAX,19911123,31
LAX,19911124,70
LAX,19911125,30
LAX,19911126,10
LAX,19911127,50
LAX,19911128,10
LAX,19911129,70
LAX,19911130,20
LAX,19911201,70
LAX,19911202,10
LAX,19911203,10
LAX,19911204,70
LAX,19911205,40
LAX,19911206,50
LAX,19911207,40
LAX,19911208,40
LAX,19911209,60
LAX,19911210,60
LAX,19911211,40
LAX,19911212,10
LAX,19911213,10
LAX,19911214,30
LAX,19911215,31
LAX,19911216,31
LAX,19911217,60
LAX,19911218,40
LAX,19911219,70
LAX,19911220,30
LAX,19911221,30
LAX,19911222,10
LAX,19911223,40
LAX,19911224,10
LAX,19911225,10
LAX,19911226,10
LAX,19911227,10
LAX,19911228,50
LAX,19911229,50
LAX,19911230,50
LAX,19911231,10
LAX,19920101,10
LAX,19920102,30
LAX,19920103,40
LAX,19920104,40
LAX,19920105,40
LAX,19920106,70
LAX,19920107,50
LAX,19920108,10
LAX,19920109,10
LAX,19920110,30
LAX,19920111,70
LAX,19920112,70
LAX,19920113,10
LAX,19920114,10
LAX,19920115,30
LAX,19920116,70
LAX,19920117,10
LAX,19920118,10
LAX,19920119,30
LAX,19920120,30
LAX,19920121,10
LAX,19920122,10
LAX,19920123,10
LAX,19920124,70
LAX,19920125,70
LAX,19920126,40
LAX,19920127,10
LAX,19920128,60
LAX,19920129,30
LAX,19920130,30
LAX,19920131,30
LAX,19920201,40
LAX,19920202,60
LAX,19920203,31
LAX,19920204,30
LAX,19920205,60
LAX,19920206,40
LAX,19920207,40
LAX,19920208,40
LAX,19920209,40
LAX,19920210,40
LAX,19920211,40
LAX,19920212,40
LAX,19920213,40
LAX,19920214,40
LAX,19920215,40
LAX,19920216,40
LAX,19920217,40
LAX,19920218,10
LAX,19920219,10
LAX,19920220,40
LAX,19920221,40
LAX,19920222,60
LAX,19920223,30
LAX,19920224,30
LAX,19920225,30
LAX,19920226,30
LAX,19920227,31
LAX,19920228,30
LAX,19920229,60
LAX,19920301,70
LAX,19920302,40
LAX,19920303,40
LAX,19920304,40
LAX,19920305,40
LAX,19920306,40
LAX,19920307,10
LAX,19920308,10
LAX,19920309,40
LAX,19920310,10
LAX,19920311,10
LAX,19920312,40
LAX,19920313,60
LAX,19920314,40
LAX,19920315,40
LAX,19920316,10
LAX,19920317,10
LAX,19920318,40
LAX,19920319,40
LAX,19920320,40
LAX,19920321,70
LAX,19920322,40
LAX,19920323,40
LAX,19920324,10
LAX,19920325,40
LAX,19920326,60
LAX,19920327,40
LAX,19920328,60
LAX,19920329,40
LAX,19920330,40
LAX,19920331,40
LAX,19920401,60
LAX,19920402,10
LAX,19920403,60
LAX,19920404,40
LAX,19920405,40
LAX,19920406,40
LAX,19920407,40
LAX,19920408,40
LAX,19920409,40
LAX,19920410,40
LAX,19920411,40
LAX,19920412,40
LAX,19920413,40
LAX,19920414,40
LAX,19920415,40
LAX,19920416,60
LAX,19920417,60
LAX,19920418,70
LAX,19920419,70
LAX,19920420,70
LAX,19920421,60
LAX,19920422,60
LAX,19920423,60
LAX,19920424,60
LAX,19920425,60
LAX,19920426,60
LAX,19920427,60
LAX,19920428,60
LAX,19920429,60
LAX,19920430,60
LAX,19920501,10
LAX,19920502,60
LAX,19920503,60
LAX,19920504,40
LAX,19920505,40
LAX,19920506,71
LAX,19920507,40
LAX,19920508,70
LAX,19920509,40
LAX,19920510,70
LAX,19920511,40
LAX,19920512,60
LAX,19920513,60
LAX,19920514,10
LAX,19920515,60
LAX,19920516,40
LAX,19920517,60
LAX,19920518,40
LAX,19920519,60
LAX,19920520,60
LAX,19920521,60
LAX,19920522,60
LAX,19920523,40
LAX,19920524,40
LAX,19920525,40
LAX,19920526,40
LAX,19920527,40
LAX,19920528,40
LAX,19920529,60
LAX,19920530,60
LAX,19920531,40
LAX,19920601,40
LAX,19920602,40
LAX,19920603,40
LAX,19920604,40
LAX,19920605,40
LAX,19920606,40
LAX,19920607,10
LAX,19920608,40
LAX,19920609,40
LAX,19920610,40
LAX,19920611,10
LAX,19920612,10
LAX,19920613,10
LAX,19920614,10
LAX,19920615,70
LAX,19920616,70
LAX,19920617,10
LAX,19920618,40
LAX,19920619,10
LAX,19920620,40
LAX,19920621,40
LAX,19920622,40
LAX,19920623,40
LAX,19920624,40
LAX,19920625,70
LAX,19920626,40
LAX,19920627,10
LAX,19920628,60
LAX,19920629,10
LAX,19920630,10
LAX,19920701,10
LAX,19920702,10
LAX,19920703,40
LAX,19920704,10
LAX,19920705,10
LAX,19920706,70
LAX,19920707,61
LAX,19920708,30
LAX,19920709,60
LAX,19920710,40
LAX,19920711,40
LAX,19920712,40
LAX,19920713,40
LAX,19920714,40
LAX,19920715,40
LAX,19920716,40
LAX,19920717,60
LAX,19920718,60
LAX,19920719,70
LAX,19920720,70
LAX,19920721,60
LAX,19920722,60
LAX,19920723,10
LAX,19920724,10
LAX,19920725,40
LAX,19920726,40
LAX,19920727,40
LAX,19920728,40
LAX,19920729,40
LAX,19920730,40
LAX,19920731,40
LAX,19920801,40
LAX,19920802,40
LAX,19920803,60
LAX,19920804,60
LAX,19920805,40
LAX,19920806,40
LAX,19920807,60
LAX,19920808,60
LAX,19920809,10
LAX,19920810,60
LAX,19920811,60
LAX,19920812,60
LAX,19920813,60
LAX,19920814,61
LAX,19920815,60
LAX,19920816,60
LAX,19920817,60
LAX,19920818,60
LAX,19920819,60
LAX,19920820,60
LAX,19920821,40
LAX,19920822,73
LAX,19920823,70
LAX,19920824,70
LAX,19920825,10
LAX,19920826,10
LAX,19920827,10
LAX,19920828,40
LAX,19920829,10
LAX,19920830,70
LAX,19920831,10
LAX,19920901,40
LAX,19920902,40
LAX,19920903,10
LAX,19920904,70
LAX,19920905,10
LAX,19920906,40
LAX,19920907,40
LAX,19920908,40
LAX,19920909,40
LAX,19920910,40
LAX,19920911,40
LAX,19920912,40
LAX,19920913,40
LAX,19920914,40
LAX,19920915,40
LAX,19920916,10
LAX,19920917,60
LAX,19920918,10
LAX,19920919,10
LAX,19920920,40
LAX,19920921,40
LAX,19920922,10
LAX,19920923,60
LAX,19920924,60
LAX,19920925,10
LAX,19920926,40
LAX,19920927,10
LAX,19920928,60
LAX,19920929,40
LAX,19920930,10
LAX,19921001,60
LAX,19921002,40
LAX,19921003,10
LAX,19921004,10
LAX,19921005,10
LAX,19921006,40
LAX,19921007,40
LAX,19921008,40
LAX,19921009,10
LAX,19921010,40
LAX,19921011,40
LAX,19921012,40
LAX,19921013,40
LAX,19921014,40
LAX,19921015,40
LAX,19921016,40
LAX,19921017,40
LAX,19921018,40
LAX,19921019,40
LAX,19921020,10
LAX,19921021,40
LAX,19921022,10
LAX,19921023,70
LAX,19921024,60
LAX,19921025,60
LAX,19921026,10
LAX,19921027,40
LAX,19921028,40
LAX,19921029,40
LAX,19921030,70
LAX,19921031,70
LAX,19921101,60
LAX,19921102,61
LAX,19921103,70
LAX,19921104,30
LAX,19921105,60
LAX,19921106,30
LAX,19921107,10
LAX,19921108,40
LAX,19921109,40
LAX,19921110,30
LAX,19921111,30
LAX,19921112,70
LAX,19921113,30
LAX,19921114,10
LAX,19921115,60
LAX,19921116,60
LAX,19921117,10
LAX,19921118,10
LAX,19921119,10
LAX,19921120,30
LAX,19921121,10
LAX,19921122,70
LAX,19921123,10
LAX,19921124,10
LAX,19921125,30
LAX,19921126,30
LAX,19921127,70
LAX,19921128,10
LAX,19921129,30
LAX,19921130,30
LAX,19921201,70
LAX,19921202,10
LAX,19921203,40
LAX,19921204,40
LAX,19921205,10
LAX,19921206,40
LAX,19921207,40
LAX,19921208,70
LAX,19921209,10
LAX,19921210,10
LAX,19921211,40
LAX,19921212,10
LAX,19921213,10
LAX,19921214,10
LAX,19921215,10
LAX,19921216,10
LAX,19921217,50
LAX,19921218,10
LAX,19921219,20
LAX,19921220,20
LAX,19921221,20
LAX,19921222,30
LAX,19921223,30
LAX,19921224,30
LAX,19921225,30
LAX,19921226,30
LAX,19921227,10
LAX,19921228,40
LAX,19921229,40
LAX,19921230,40
LAX,19921231,10
LAX,19930101,50
LAX,19930102,40
LAX,19930103,20
LAX,19930104,10
LAX,19930105,10
LAX,19930106,50
LAX,19930107,40
LAX,19930108,40
LAX,19930109,40
LAX,19930110,70
LAX,19930111,10
LAX,19930112,50
LAX,19930113,60
LAX,19930114,40
LAX,19930115,40
LAX,19930116,40
LAX,19930117,40
LAX,19930118,50
LAX,19930119,10
LAX,19930120,40
LAX,19930121,40
LAX,19930122,40
LAX,19930123,30
LAX,19930124,30
LAX,19930125,30
LAX,19930126,31
LAX,19930127,30
LAX,19930128,40
LAX,19930129,40
LAX,19930130,40
LAX,19930131,10
LAX,19930201,10
LAX,19930202,10
LAX,19930203,40
LAX,19930204,30
LAX,19930205,60
LAX,19930206,40
LAX,19930207,40
LAX,19930208,40
LAX,19930209,40
LAX,19930210,10
LAX,19930211,10
LAX,19930212,40
LAX,19930213,10
LAX,19930214,10
LAX,19930215,10
LAX,19930216,40
LAX,19930217,10
LAX,19930218,70
LAX,19930219,40
LAX,19930220,70
LAX,19930221,10
LAX,19930222,10
LAX,19930223,70
LAX,19930224,40
LAX,19930225,40
LAX,19930226,50
LAX,19930227,10
LAX,19930228,10
LAX,19930301,70
LAX,19930302,10
LAX,19930303,10
LAX,19930304,10
LAX,19930305,30
LAX,19930306,30
LAX,19930307,30
LAX,19930308,40
LAX,19930309,40
LAX,19930310,10
LAX,19930311,40
LAX,19930312,60
LAX,19930313,70
LAX,19930314,60
LAX,19930315,40
LAX,19930316,40
LAX,19930317,60
LAX,19930318,60
LAX,19930319,60
LAX,19930320,60
LAX,19930321,60
LAX,19930322,60
LAX,19930323,40
LAX,19930324,40
LAX,19930325,40
LAX,19930326,40
LAX,19930327,10
LAX,19930328,50
LAX,19930329,10
LAX,19930330,40
LAX,19930331,40
LAX,19930401,40
LAX,19930402,10
LAX,19930403,60
LAX,19930404,40
LAX,19930405,40
LAX,19930406,70
LAX,19930407,10
LAX,19930408,10
LAX,19930409,10
LAX,19930410,10
LAX,19930411,40
LAX,19930412,40
LAX,19930413,70
LAX,19930414,10
LAX,19930415,40
LAX,19930416,40
LAX,19930417,40
LAX,19930418,40
LAX,19930419,10
LAX,19930420,30
LAX,19930421,60
LAX,19930422,40
LAX,19930423,10
LAX,19930424,10
LAX,19930425,60
LAX,19930426,60
LAX,19930427,60
LAX,19930428,40
LAX,19930429,40
LAX,19930430,40
LAX,19930501,60
LAX,19930502,40
LAX,19930503,40
LAX,19930504,10
LAX,19930505,10
LAX,19930506,40
LAX,19930507,10
LAX,19930508,10
LAX,19930509,30
LAX,19930510,60
LAX,19930511,10
LAX,19930512,10
LAX,19930513,10
LAX,19930514,10
LAX,19930515,60
LAX,19930516,60
LAX,19930517,10
LAX,19930518,10
LAX,19930519,40
LAX,19930520,40
LAX,19930521,10
LAX,19930522,60
LAX,19930523,40
LAX,19930524,60
LAX,19930525,60
LAX,19930526,60
LAX,19930527,10
LAX,19930528,10
LAX,19930529,10
LAX,19930530,60
LAX,19930531,60
LAX,19930601,10
LAX,19930602,10
LAX,19930603,10
LAX,19930604,10
LAX,19930605,70
LAX,19930606,70
LAX,19930607,10
LAX,19930608,70
LAX,19930609,10
LAX,19930610,70
LAX,19930611,10
LAX,19930612,40
LAX,19930613,40
LAX,19930614,40
LAX,19930615,40
LAX,19930616,60
LAX,19930617,60
LAX,19930618,40
LAX,19930619,40
LAX,19930620,60
LAX,19930621,10
LAX,19930622,10
LAX,19930623,60
LAX,19930624,60
LAX,19930625,60
LAX,19930626,40
LAX,19930627,40
LAX,19930628,40
LAX,19930629,60
LAX,19930630,60
LAX,19930701,40
LAX,19930702,40
LAX,19930703,40
LAX,19930704,40
LAX,19930705,10
LAX,19930706,10
LAX,19930707,40
LAX,19930708,40
LAX,19930709,40
LAX,19930710,10
LAX,19930711,10
LAX,19930712,40
LAX,19930713,10
LAX,19930714,70
LAX,19930715,10
LAX,19930716,10
LAX,19930717,10
LAX,19930718,10
LAX,19930719,40
LAX,19930720,70
LAX,19930721,40
LAX,19930722,10
LAX,19930723,40
LAX,19930724,10
LAX,19930725,40
LAX,19930726,40
LAX,19930727,10
LAX,19930728,40
LAX,19930729,10
LAX,19930730,40
LAX,19930731,40
LAX,19930801,40
LAX,19930802,60
LAX,19930803,40
LAX,19930804,40
LAX,19930805,10
LAX,19930806,40
LAX,19930807,40
LAX,19930808,40
LAX,19930809,40
LAX,19930810,10
LAX,19930811,10
LAX,19930812,40
LAX,19930813,70
LAX,19930814,40
LAX,19930815,10
LAX,19930816,10
LAX,19930817,40
LAX,19930818,40
LAX,19930819,40
LAX,19930820,40
LAX,19930821,10
LAX,19930822,40
LAX,19930823,40
LAX,19930824,40
LAX,19930825,10
LAX,19930826,10
LAX,19930827,40
LAX,19930828,40
LAX,19930829,40
LAX,19930830,40
LAX,19930831,40
LAX,19930901,60
LAX,19930902,60
LAX,19930903,40
LAX,19930904,10
LAX,19930905,40
LAX,19930906,10
LAX,19930907,10
LAX,19930908,10
LAX,19930909,40
LAX,19930910,40
LAX,19930911,40
LAX,19930912,40
LAX,19930913,70
LAX,19930914,10
LAX,19930915,10
LAX,19930916,40
LAX,19930917,10
LAX,19930918,70
LAX,19930919,40
LAX,19930920,40
LAX,19930921,10
LAX,19930922,40
LAX,19930923,10
LAX,19930924,40
LAX,19930925,40
LAX,19930926,10
LAX,19930927,10
LAX,19930928,10
LAX,19930929,10
LAX,19930930,10
LAX,19931001,60
LAX,19931002,60
LAX,19931003,40
LAX,19931004,40
LAX,19931005,40
LAX,19931006,10
LAX,19931007,10
LAX,19931008,40
LAX,19931009,40
LAX,19931010,60
LAX,19931011,60
LAX,19931012,60
LAX,19931013,40
LAX,19931014,40
LAX,19931015,40
LAX,19931016,40
LAX,19931017,10
LAX,19931018,10
LAX,19931019,10
LAX,19931020,10
LAX,19931021,10
LAX,19931022,60
LAX,19931023,10
LAX,19931024,10
LAX,19931025,10
LAX,19931026,10
LAX,19931027,31
LAX,19931028,70
LAX,19931029,10
LAX,19931030,10
LAX,19931031,40
LAX,19931101,60
LAX,19931102,31
LAX,19931103,31
LAX,19931104,30
LAX,19931105,10
LAX,19931106,10
LAX,19931107,40
LAX,19931108,40
LAX,19931109,10
LAX,19931110,40
LAX,19931111,40
LAX,19931112,40
LAX,19931113,10
LAX,19931114,70
LAX,19931115,71
LAX,19931116,10
LAX,19931117,10
LAX,19931118,10
LAX,19931119,30
LAX,19931120,30
LAX,19931121,30
LAX,19931122,40
LAX,19931123,40
LAX,19931124,10
LAX,19931125,30
LAX,19931126,30
LAX,19931127,31
LAX,19931128,30
LAX,19931129,10
LAX,19931130,10
LAX,19931201,10
LAX,19931202,31
LAX,19931203,30
LAX,19931204,70
LAX,19931205,10
LAX,19931206,40
LAX,19931207,10
LAX,19931208,10
LAX,19931209,10
LAX,19931210,10
LAX,19931211,70
LAX,19931212,10
LAX,19931213,10
LAX,19931214,50
LAX,19931215,10
LAX,19931216,10
LAX,19931217,10
LAX,19931218,10
LAX,19931219,10
LAX,19931220,30
LAX,19931221,30
LAX,19931222,30
LAX,19931223,30
LAX,19931224,30
LAX,19931225,31
LAX,19931226,40
LAX,19931227,40
LAX,19931228,10
LAX,19931229,30
LAX,19931230,30
LAX,19931231,10
LAX,19940101,10
LAX,19940102,10
LAX,19940103,31
LAX,19940104,10
LAX,19940105,60
LAX,19940106,10
LAX,19940107,30
LAX,19940108,70
LAX,19940109,10
LAX,19940110,10
LAX,19940111,10
LAX,19940112,30
LAX,19940113,31
LAX,19940114,30
LAX,19940115,60
LAX,19940116,40
LAX,19940117,10
LAX,19940118,30
LAX,19940119,40
LAX,19940120,40
LAX,19940121,10
LAX,19940122,60
LAX,19940123,60
LAX,19940124,40
LAX,19940125,10
LAX,19940126,10
LAX,19940127,40
LAX,19940128,70
LAX,19940129,10
LAX,19940130,10
LAX,19940131,30
LAX,19940201,30
LAX,19940202,70
LAX,19940203,40
LAX,19940204,40
LAX,19940205,40
LAX,19940206,40
LAX,19940207,70
LAX,19940208,70
LAX,19940209,10
LAX,19940210,10
LAX,19940211,70
LAX,19940212,30
LAX,19940213,70
LAX,19940214,70
LAX,19940215,10
LAX,19940216,40
LAX,19940217,70
LAX,19940218,40
LAX,19940219,10
LAX,19940220,40
LAX,19940221,10
LAX,19940222,10
LAX,19940223,10
LAX,19940224,10
LAX,19940225,10
LAX,19940226,40
LAX,19940227,40
LAX,19940228,10
LAX,19940301,70
LAX,19940302,30
LAX,19940303,40
LAX,19940304,40
LAX,19940305,40
LAX,19940306,40
LAX,19940307,40
LAX,19940308,40
LAX,19940309,40
LAX,19940310,40
LAX,19940311,60
LAX,19940312,10
LAX,19940313,31
LAX,19940314,30
LAX,19940315,30
LAX,19940316,60
LAX,19940317,60
LAX,19940318,60
LAX,19940319,40
LAX,19940320,40
LAX,19940321,40
LAX,19940322,40
LAX,19940323,10
LAX,19940324,50
LAX,19940325,10
LAX,19940326,10
LAX,19940327,10
LAX,19940328,40
LAX,19940329,40
LAX,19940330,40
LAX,19940331,40
LAX,19940401,40
LAX,19940402,40
LAX,19940403,40
LAX,19940404,10
LAX,19940405,40
LAX,19940406,40
LAX,19940407,40
LAX,19940408,40
LAX,19940409,40
LAX,19940410,70
LAX,19940411,10
LAX,19940412,30
LAX,19940413,40
LAX,19940414,40
LAX,19940415,40
LAX,19940416,40
LAX,19940417,40
LAX,19940418,60
LAX,19940419,40
LAX,19940420,40
LAX,19940421,40
LAX,19940422,40
LAX,19940423,40
LAX,19940424,10
LAX,19940425,70
LAX,19940426,50
LAX,19940427,50
LAX,19940428,10
LAX,19940429,40
LAX,19940430,40
LAX,19940501,20
LAX,19940502,20
LAX,19940503,50
LAX,19940504,40
LAX,19940505,40
LAX,19940506,50
LAX,19940507,20
LAX,19940508,40
LAX,19940509,10
LAX,19940510,40
LAX,19940511,40
LAX,19940512,40
LAX,19940513,40
LAX,19940514,40
LAX,19940515,40
LAX,19940516,10
LAX,19940517,50
LAX,19940518,50
LAX,19940519,10
LAX,19940520,10
LAX,19940521,10
LAX,19940522,10
LAX,19940523,40
LAX,19940524,40
LAX,19940525,40
LAX,19940526,40
LAX,19940527,40
LAX,19940528,10
LAX,19940529,70
LAX,19940530,40
LAX,19940531,10
LAX,19940601,10
LAX,19940602,10
LAX,19940603,10
LAX,19940604,10
LAX,19940605,10
LAX,19940606,10
LAX,19940607,10
LAX,19940608,10
LAX,19940609,40
LAX,19940610,40
LAX,19940611,40
LAX,19940612,40
LAX,19940613,40
LAX,19940614,40
LAX,19940615,40
LAX,19940616,40
LAX,19940617,10
LAX,19940618,10
LAX,19940619,10
LAX,19940620,10
LAX,19940621,10
LAX,19940622,10
LAX,19940623,10
LAX,19940624,70
LAX,19940625,60
LAX,19940626,60
LAX,19940627,61
LAX,19940628,60
LAX,19940629,60
LAX,19940630,60
LAX,19940701,40
LAX,19940702,40
LAX,19940703,40
LAX,19940704,40
LAX,19940705,10
LAX,19940706,40
LAX,19940707,50
LAX,19940708,40
LAX,19940709,40
LAX,19940710,40
LAX,19940711,40
LAX,19940712,40
LAX,19940713,40
LAX,19940714,40
LAX,19940715,40
LAX,19940716,40
LAX,19940717,40
LAX,19940718,50
LAX,19940719,50
LAX,19940720,40
LAX,19940721,40
LAX,19940722,40
LAX,19940723,10
LAX,19940724,10
LAX,19940725,10
LAX,19940726,40
LAX,19940727,40
LAX,19940728,40
LAX,19940729,40
LAX,19940730,40
LAX,19940731,40
LAX,19940801,10
LAX,19940802,10
LAX,19940803,40
LAX,19940804,40
LAX,19940805,10
LAX,19940806,60
LAX,19940807,40
LAX,19940808,40
LAX,19940809,10
LAX,19940810,60
LAX,19940811,60
LAX,19940812,60
LAX,19940813,32
LAX,19940814,72
LAX,19940815,70
LAX,19940816,60
LAX,19940817,60
LAX,19940818,60
LAX,19940819,60
LAX,19940820,60
LAX,19940821,60
LAX,19940822,70
LAX,19940823,60
LAX,19940824,60
LAX,19940825,60
LAX,19940826,60
LAX,19940827,70
LAX,19940828,70
LAX,19940829,60
LAX,19940830,40
LAX,19940831,40
LAX,19940901,10
LAX,19940902,10
LAX,19940903,10
LAX,19940904,40
LAX,19940905,10
LAX,19940906,10
LAX,19940907,10
LAX,19940908,40
LAX,19940909,60
LAX,19940910,10
LAX,19940911,10
LAX,19940912,10
LAX,19940913,10
LAX,19940914,70
LAX,19940915,70
LAX,19940916,40
LAX,19940917,10
LAX,19940918,40
LAX,19940919,40
LAX,19940920,40
LAX,19940921,40
LAX,19940922,10
LAX,19940923,40
LAX,19940924,40
LAX,19940925,10
LAX,19940926,60
LAX,19940927,30
LAX,19940928,60
LAX,19940929,60
LAX,19940930,40
LAX,19941001,40
LAX,19941002,40
LAX,19941003,40
LAX,19941004,40
LAX,19941005,40
LAX,19941006,10
LAX,19941007,10
LAX,19941008,70
LAX,19941009,33
LAX,19941010,31
LAX,19941011,60
LAX,19941012,10
LAX,19941013,70
LAX,19941014,40
LAX,19941015,40
LAX,19941016,70
LAX,19941017,10
LAX,19941018,10
LAX,19941019,10
LAX,19941020,10
LAX,19941021,10
LAX,19941022,10
LAX,19941023,10
LAX,19941024,10
LAX,19941025,10
LAX,19941026,10
LAX,19941027,10
LAX,19941028,40
LAX,19941029,40
LAX,19941030,10
LAX,19941031,10
LAX,19941101,10
LAX,19941102,40
LAX,19941103,70
LAX,19941104,10
LAX,19941105,10
LAX,19941106,10
LAX,19941107,50
LAX,19941108,40
LAX,19941109,10
LAX,19941110,40
LAX,19941111,10
LAX,19941112,10
LAX,19941113,10
LAX,19941114,30
LAX,19941115,70
LAX,19941116,10
LAX,19941117,70
LAX,19941118,70
LAX,19941119,20
LAX,19941120,20
LAX,19941121,20
LAX,19941122,30
LAX,19941123,30
LAX,19941124,10
LAX,19941125,50
LAX,19941126,70
LAX,19941127,20
LAX,19941128,20
LAX,19941129,30
LAX,19941130,30
LAX,19941201,30
LAX,19941202,10
LAX,19941203,40
LAX,19941204,40
LAX,19941205,40
LAX,19941206,40
LAX,19941207,10
LAX,19941208,30
LAX,19941209,70
LAX,19941210,70
LAX,19941211,10
LAX,19941212,40
LAX,19941213,50
LAX,19941214,10
LAX,19941215,10
LAX,19941216,30
LAX,19941217,30
LAX,19941218,10
LAX,19941219,10
LAX,19941220,10
LAX,19941221,10
LAX,19941222,60
LAX,19941223,60
LAX,19941224,40
LAX,19941225,40
LAX,19941226,10
LAX,19941227,40
LAX,19941228,40
LAX,19941229,10
LAX,19941230,50
LAX,19941231,40
LAX,19950101,10
LAX,19950102,10
LAX,19950103,40
LAX,19950104,70
LAX,19950105,40
